"","tnr.test.mean","tpr.test.mean","acc.test.mean","tp.test.mean","fp.test.mean","tn.test.mean","fn.test.mean","ppv.test.mean","f1.test.mean","mmce.test.mean","tnr_train","tpr_train","acc_train","tp_train","fp_train","tn_train","fn_train","ppv_train","f1_train","mmce_train","best_k","predictors","num_predictors"
"6849",0.178571428571429,0.841095890410959,0.73448275862069,61.4,11.5,2.5,11.6,0.842188067522333,0.841390891033073,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",8
"6855",0.178571428571429,0.835616438356164,0.729885057471264,61,11.5,2.5,12,0.84090006934184,0.837944990929479,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",8
"6872",0.178571428571429,0.835616438356164,0.729885057471264,61,11.5,2.5,12,0.841661069660713,0.83808902060751,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",8
"6912",0.178571428571429,0.836986301369863,0.731034482758621,61.1,11.5,2.5,11.9,0.841381083911198,0.838613701225032,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",8
"6926",0.178571428571429,0.836986301369863,0.731034482758621,61.1,11.5,2.5,11.9,0.841814361805439,0.8388307989106,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"Salary Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",8
"6977",0.178571428571429,0.893150684931507,0.77816091954023,65.2,11.5,2.5,7.8,0.850478151887708,0.870992685354383,0.22183908045977,0.9,0.986301369863014,0.972413793103448,720,14,126,10,0.980926430517711,0.983606557377049,0.0275862068965517,1,"StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",8
"7049",0.178571428571429,0.89041095890411,0.775862068965517,65,11.5,2.5,8,0.849714598450221,0.869244777173073,0.224137931034483,0.971428571428571,0.997260273972603,0.993103448275862,728,4,136,2,0.994535519125683,0.995896032831737,0.00689655172413793,1,"StockOptionLevel Age YearsAtCompany JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",8
"7097",0.178571428571429,0.915068493150685,0.796551724137931,66.8,11.5,2.5,6.2,0.853021067889663,0.882657521495437,0.203448275862069,0.778571428571429,0.982191780821918,0.949425287356322,717,31,109,13,0.95855614973262,0.970230040595399,0.0505747126436782,1,"MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",8
"7121",0.178571428571429,0.850684931506849,0.742528735632184,62.1,11.5,2.5,10.9,0.843808904930842,0.846650458039082,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB Education",9
"7127",0.178571428571429,0.846575342465753,0.739080459770115,61.8,11.5,2.5,11.2,0.843045390806585,0.844249968821397,0.260919540229885,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus Age JobInvolvementB EnviornmentSatisfactionB Education",9
"7133",0.178571428571429,0.850684931506849,0.742528735632184,62.1,11.5,2.5,10.9,0.843637593932551,0.846691532087826,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus Age EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7142",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.843072231033519,0.84380892670662,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",9
"7144",0.178571428571429,0.841095890410959,0.73448275862069,61.4,11.5,2.5,11.6,0.842396844122218,0.841479149074363,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",9
"7153",0.178571428571429,0.852054794520548,0.74367816091954,62.2,11.5,2.5,10.8,0.844021114440801,0.847885761936132,0.25632183908046,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7155",0.178571428571429,0.838356164383562,0.732183908045977,61.2,11.5,2.5,11.8,0.841714938997117,0.839857526042984,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education",9
"7168",0.178571428571429,0.83972602739726,0.733333333333333,61.3,11.5,2.5,11.7,0.842195105128937,0.840382980781021,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7173",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.842474319928898,0.84339426324853,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB",9
"7181",0.178571428571429,0.836986301369863,0.731034482758621,61.1,11.5,2.5,11.9,0.841389594758803,0.838642943263505,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",9
"7193",0.178571428571429,0.846575342465753,0.739080459770115,61.8,11.5,2.5,11.2,0.842816925146633,0.844370816683136,0.260919540229885,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7194",0.178571428571429,0.832876712328767,0.727586206896552,60.8,11.5,2.5,12.2,0.841206015292645,0.836779785114052,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",9
"7252",0.178571428571429,0.852054794520548,0.74367816091954,62.2,11.5,2.5,10.8,0.843807732919239,0.847438395745815,0.25632183908046,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7274",0.178571428571429,0.836986301369863,0.731034482758621,61.1,11.5,2.5,11.9,0.841412448898309,0.838643250312762,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7308",0.178571428571429,0.838356164383562,0.732183908045977,61.2,11.5,2.5,11.8,0.841871360069658,0.839775954008323,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7316",0.178571428571429,0.846575342465753,0.739080459770115,61.8,11.5,2.5,11.2,0.843175226892242,0.844139698782407,0.260919540229885,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education",9
"7323",0.178571428571429,0.843835616438356,0.736781609195402,61.6,11.5,2.5,11.4,0.842710956402907,0.842952168145996,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7344",0.178571428571429,0.83013698630137,0.725287356321839,60.6,11.5,2.5,12.4,0.840171380684758,0.834880862255609,0.274712643678161,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",9
"7350",0.178571428571429,0.838356164383562,0.732183908045977,61.2,11.5,2.5,11.8,0.841938363731592,0.839623094672776,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",9
"7353",0.178571428571429,0.841095890410959,0.73448275862069,61.4,11.5,2.5,11.6,0.84164487371574,0.83970552946611,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7375",0.178571428571429,0.842465753424657,0.735632183908046,61.5,11.5,2.5,11.5,0.842629474517346,0.842021525202509,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",9
"7381",0.178571428571429,0.834246575342466,0.728735632183908,60.9,11.5,2.5,12.1,0.841098082500805,0.837207135474871,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7396",0.178571428571429,0.836986301369863,0.731034482758621,61.1,11.5,2.5,11.9,0.841646863651208,0.838957390239902,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education",9
"7398",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.842860507475911,0.84363933921176,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",9
"7408",0.178571428571429,0.843835616438356,0.736781609195402,61.6,11.5,2.5,11.4,0.842707538058464,0.842832891346962,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",9
"7420",0.178571428571429,0.834246575342466,0.728735632183908,60.9,11.5,2.5,12.1,0.841220640271928,0.837443107071753,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7422",0.178571428571429,0.841095890410959,0.73448275862069,61.4,11.5,2.5,11.6,0.842727846813579,0.841181800527029,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7607",0.178571428571429,0.846575342465753,0.739080459770115,61.8,11.5,2.5,11.2,0.843244621953475,0.844424977612613,0.260919540229885,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB Education",9
"7614",0.178571428571429,0.828767123287671,0.724137931034483,60.5,11.5,2.5,12.5,0.839661532758926,0.833795113527701,0.275862068965517,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",9
"7636",0.178571428571429,0.835616438356164,0.729885057471264,61,11.5,2.5,12,0.841537358680897,0.838194583207292,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7638",0.178571428571429,0.83972602739726,0.733333333333333,61.3,11.5,2.5,11.7,0.841911856280369,0.840456155788809,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7640",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.842682625835926,0.843582585479172,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7703",0.178571428571429,0.83972602739726,0.733333333333333,61.3,11.5,2.5,11.7,0.842004009495777,0.840410291221405,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel MaritalStatus YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7707",0.178571428571429,0.843835616438356,0.736781609195402,61.6,11.5,2.5,11.4,0.842843951119882,0.843128344603247,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",9
"7742",0.178571428571429,0.847945205479452,0.740229885057471,61.9,11.5,2.5,11.1,0.843000872950352,0.845072611634973,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",9
"7750",0.178571428571429,0.832876712328767,0.727586206896552,60.8,11.5,2.5,12.2,0.841253893653274,0.836518056569632,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",9
"7757",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.842884818677422,0.843852093365112,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7758",0.178571428571429,0.843835616438356,0.736781609195402,61.6,11.5,2.5,11.4,0.842794926499171,0.84278276329945,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"Salary Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7802",0.178571428571429,0.901369863013699,0.785057471264368,65.8,11.5,2.5,7.2,0.851227323180441,0.875418765040015,0.214942528735632,0.878571428571429,0.982191780821918,0.96551724137931,717,17,123,13,0.976839237057221,0.979508196721312,0.0344827586206897,1,"StockOptionLevel MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7811",0.178571428571429,0.902739726027397,0.786206896551724,65.9,11.5,2.5,7.1,0.851549442380197,0.876220257900065,0.213793103448276,0.842857142857143,0.982191780821918,0.959770114942529,717,22,118,13,0.970230040595399,0.976174268209666,0.0402298850574713,1,"JobLevelB MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"7817",0.178571428571429,0.836986301369863,0.731034482758621,61.1,11.5,2.5,11.9,0.84145277564528,0.838837117836094,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB WorkLifeBalanceB",10
"7845",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.842662945127176,0.843311099017728,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus Age JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",10
"7879",0.178571428571429,0.835616438356164,0.729885057471264,61,11.5,2.5,12,0.841747440310592,0.837661725940306,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"7894",0.178571428571429,0.832876712328767,0.727586206896552,60.8,11.5,2.5,12.2,0.840881587467977,0.836642182317982,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"7906",0.178571428571429,0.845205479452055,0.737931034482759,61.7,11.5,2.5,11.3,0.842841388098439,0.84379119340047,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age YearsAtCompany JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",10
"7907",0.178571428571429,0.838356164383562,0.732183908045977,61.2,11.5,2.5,11.8,0.842087628372382,0.839962853235088,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"7912",0.178571428571429,0.83972602739726,0.733333333333333,61.3,11.5,2.5,11.7,0.841587643796777,0.839979080511802,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"7936",0.178571428571429,0.857534246575342,0.748275862068966,62.6,11.5,2.5,10.4,0.844737124147799,0.850617685947085,0.251724137931034,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",10
"7947",0.178571428571429,0.847945205479452,0.740229885057471,61.9,11.5,2.5,11.1,0.843281175419238,0.845170524531666,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"7949",0.178571428571429,0.83972602739726,0.733333333333333,61.3,11.5,2.5,11.7,0.841970070465795,0.840375661560388,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",10
"7951",0.178571428571429,0.83972602739726,0.733333333333333,61.3,11.5,2.5,11.7,0.84219443924101,0.840596578603096,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",10
"7975",0.178571428571429,0.852054794520548,0.74367816091954,62.2,11.5,2.5,10.8,0.844097225365218,0.847345068764134,0.25632183908046,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"8055",0.178571428571429,0.834246575342466,0.728735632183908,60.9,11.5,2.5,12.1,0.841173507064891,0.837048585914239,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",10
"8075",0.178571428571429,0.847945205479452,0.740229885057471,61.9,11.5,2.5,11.1,0.843343704066518,0.845243096656682,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel MaritalStatus Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"8077",0.178571428571429,0.850684931506849,0.742528735632184,62.1,11.5,2.5,10.9,0.843881939596834,0.846801218564217,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
"8079",0.178571428571429,0.857534246575342,0.748275862068966,62.6,11.5,2.5,10.4,0.845401050142276,0.850715491715703,0.251724137931034,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",10
"8080",0.178571428571429,0.852054794520548,0.74367816091954,62.2,11.5,2.5,10.8,0.843956803411444,0.847735397874008,0.25632183908046,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",10
"8088",0.178571428571429,0.831506849315068,0.726436781609195,60.7,11.5,2.5,12.3,0.840892289166262,0.835575406138394,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",10
